time,equity,capital,dd,trades,wr
2026-08-19T03:38:53.492907,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:39:54.730511,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:40:55.966622,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:41:57.204515,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:42:58.438265,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:43:59.668217,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:45:00.910763,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:46:02.134419,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:47:03.382177,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:48:04.564500,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:49:05.714781,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:50:06.945087,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:51:08.122904,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:52:09.359530,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:53:10.594098,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:54:11.831247,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:55:13.064108,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:56:14.303566,100000.00,100000.00,0.0004,0,0.0
2026-08-19T03:57:15.641425,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:58:16.980252,100000.00,100000.00,0.0003,0,0.0
2026-08-19T03:59:18.136445,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:00:19.452962,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:01:20.688037,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:02:21.925257,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:03:23.166774,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:04:24.368284,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:05:25.630570,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:06:26.868636,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:07:28.101056,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:08:29.543929,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:09:31.299177,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:10:32.735442,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:11:33.971684,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:12:35.320062,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:13:36.646783,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:14:37.887966,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:15:39.330607,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:16:40.777081,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:17:42.214884,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:18:43.443381,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:19:44.779870,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:20:46.340307,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:21:47.559852,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:22:49.008356,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:23:50.352082,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:24:51.782596,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:25:53.241498,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:26:54.471626,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:27:55.794469,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:28:57.031816,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:29:58.270323,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:30:59.538771,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:32:00.838987,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:33:02.285331,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:34:03.469129,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:35:04.638780,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:36:05.946653,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:37:07.332428,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:38:08.673509,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:39:09.903556,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:40:11.249342,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:41:12.579357,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:42:13.815559,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:43:15.054094,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:44:16.398691,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:45:17.832025,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:46:19.072639,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:47:20.406931,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:48:21.751669,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:49:22.982371,100000.00,100000.00,0.0003,0,0.0
2026-08-19T04:50:24.315509,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:51:25.548398,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:52:26.899697,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:53:28.126240,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:54:29.372188,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:55:30.705017,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:56:31.955316,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:57:33.275518,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:58:34.466029,100000.00,100000.00,0.0004,0,0.0
2026-08-19T04:59:35.661927,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:00:36.877487,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:01:38.213764,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:02:39.494791,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:03:40.899325,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:04:42.230638,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:05:43.469627,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:06:44.805069,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:07:46.252529,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:08:47.480702,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:09:48.924483,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:10:50.269267,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:11:51.605585,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:12:52.936962,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:13:54.283516,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:14:55.611508,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:15:57.157188,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:16:58.493295,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:17:59.736588,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:19:01.072323,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:20:02.353011,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:21:03.645865,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:22:04.880706,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:23:06.091709,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:24:07.232190,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:25:08.423387,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:26:09.823875,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:27:11.122010,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:28:12.601003,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:29:13.837958,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:30:15.316781,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:31:16.614718,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:32:18.771756,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:33:20.982036,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:34:22.660283,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:35:24.423947,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:36:25.727056,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:37:30.272359,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:38:32.368451,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:39:33.666417,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:40:34.907263,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:41:36.456101,100000.00,100000.00,0.0003,0,0.0
2026-08-19T05:42:37.895160,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:43:39.124553,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:44:40.589048,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:45:42.055668,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:46:43.775003,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:47:45.234277,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:48:47.515035,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:49:49.676226,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:50:51.262363,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:51:53.726188,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:52:55.595389,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:53:57.055361,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:54:58.560249,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:56:00.028487,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:57:01.468502,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:58:02.778691,100000.00,100000.00,0.0004,0,0.0
2026-08-19T05:59:04.150032,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:00:05.447793,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:01:07.004426,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:02:08.399309,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:03:10.105129,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:04:11.769921,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:05:13.659436,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:06:14.982765,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:07:16.422584,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:08:17.802099,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:09:18.950927,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:10:20.681270,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:11:22.734950,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:12:24.074440,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:13:25.379937,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:14:26.490168,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:15:27.797923,100000.00,100000.00,0.0005,0,0.0
2026-08-19T06:16:28.970692,100000.00,100000.00,0.0005,0,0.0
