time,equity,effective_equity,trades,wr,cooldown
2026-09-12T06:40:13.851678,10.92,10.80,8,50.0,46
2026-09-12T06:40:44.054858,10.92,10.86,8,50.0,45
2026-09-12T06:41:19.800104,10.92,10.92,8,50.0,44
2026-09-12T06:41:50.967464,10.92,10.86,8,50.0,43
2026-09-12T06:42:25.536473,10.92,10.74,8,50.0,42
2026-09-12T06:42:56.287933,10.92,10.92,8,50.0,41
2026-09-12T06:43:32.301764,10.92,11.04,8,50.0,40
2026-09-12T06:44:02.779986,10.92,11.35,8,50.0,39
2026-09-12T06:44:38.894271,10.92,11.54,8,50.0,38
2026-09-12T06:45:07.792640,10.92,11.72,8,50.0,37
2026-09-12T06:45:43.780541,10.92,11.54,8,50.0,36
2026-09-12T06:46:39.285030,10.92,11.85,8,50.0,35
2026-09-12T06:47:17.169149,10.92,11.91,8,50.0,34
2026-09-12T06:47:47.272630,10.92,11.97,8,50.0,33
2026-09-12T06:52:05.920620,11.86,11.86,9,55.6,0
2026-09-12T06:52:33.846710,11.86,11.80,9,55.6,0
2026-09-12T06:53:17.287772,11.86,11.24,9,55.6,0
2026-09-12T06:54:04.494933,11.10,11.10,10,50.0,0
2026-09-12T06:54:47.241416,11.10,10.80,10,50.0,0
2026-09-12T06:55:12.023707,11.10,11.10,10,50.0,0
2026-09-12T06:55:54.696431,11.10,11.16,10,50.0,0
2026-09-12T06:56:19.083852,11.10,11.16,10,50.0,0
2026-09-12T06:57:02.886473,11.10,11.22,10,50.0,0
2026-09-12T06:57:27.255818,11.10,11.16,10,50.0,0
2026-09-12T06:58:12.928189,11.10,11.10,10,50.0,0
2026-09-12T06:58:38.013702,11.10,10.56,10,50.0,0
2026-09-12T06:59:15.393306,100.00,100.00,0,0.0,0
2026-09-12T06:59:33.085601,11.10,10.44,10,50.0,0
2026-09-12T06:59:58.138647,11.10,10.80,10,50.0,0
2026-09-12T07:00:42.979443,11.10,10.68,10,50.0,0
2026-09-12T07:01:08.627710,11.10,10.44,10,50.0,0
2026-09-12T07:01:52.361957,11.10,10.68,10,50.0,0
2026-09-12T07:02:23.338634,11.10,10.68,10,50.0,0
2026-09-12T07:03:11.758549,11.10,10.86,10,50.0,0
2026-09-12T07:03:36.484131,11.10,10.98,10,50.0,0
2026-09-12T07:04:19.630129,11.10,11.04,10,50.0,0
2026-09-12T07:04:45.481113,11.10,10.98,10,50.0,0
2026-09-12T07:05:28.826606,11.10,10.98,10,50.0,0
2026-09-12T07:06:08.146812,11.10,10.86,10,50.0,0
2026-09-12T07:06:51.294558,11.10,11.09,10,50.0,0
2026-09-12T07:07:17.337978,11.10,11.36,10,50.0,0
2026-09-12T07:08:02.121650,11.10,11.23,10,50.0,0
2026-09-12T07:08:28.131305,11.10,10.85,10,50.0,0
2026-09-12T07:09:14.712191,11.10,10.96,10,50.0,0
2026-09-12T07:09:40.110109,11.10,10.64,10,50.0,0
2026-09-12T07:10:22.920522,11.10,10.41,10,50.0,0
2026-09-12T07:10:58.401093,11.10,10.31,10,50.0,0
2026-09-12T07:11:58.135443,10.58,10.35,11,45.5,0
2026-09-12T07:12:23.694608,10.58,10.47,11,45.5,0
2026-09-12T07:13:09.007124,10.58,10.40,11,45.5,0
2026-09-12T07:13:44.563890,10.58,10.45,11,45.5,0
2026-09-12T07:14:28.295819,10.58,10.43,11,45.5,0
2026-09-12T07:14:53.212669,10.58,10.39,11,45.5,0
2026-09-12T07:15:36.379723,10.58,10.57,11,45.5,0
2026-09-12T07:16:09.469623,10.58,10.59,11,45.5,0
2026-09-12T07:16:52.457444,10.58,10.51,11,45.5,0
2026-09-12T07:17:22.783387,10.58,10.41,11,45.5,0
2026-09-12T07:18:06.919876,10.58,10.34,11,45.5,0
2026-09-12T07:18:32.950704,10.58,10.41,11,45.5,0
2026-09-12T07:19:15.922850,10.58,10.57,11,45.5,0
2026-09-12T07:19:41.587270,10.58,10.49,11,45.5,0
2026-09-12T07:20:26.468690,10.58,10.47,11,45.5,0
2026-09-12T07:20:52.156123,10.58,10.46,11,45.5,0
2026-09-12T07:21:34.118511,10.58,10.66,11,45.5,0
2026-09-12T07:22:12.929402,9.90,9.40,12,41.7,49
2026-09-12T07:22:51.038454,9.90,9.34,12,41.7,48
2026-09-12T07:23:31.270221,9.29,9.29,13,38.5,47
2026-09-12T07:24:09.884788,9.29,9.29,13,38.5,46
2026-09-12T07:24:35.133272,9.29,9.29,13,38.5,45
2026-09-12T07:25:14.498595,9.29,9.29,13,38.5,44
2026-09-12T07:25:39.779275,9.29,9.29,13,38.5,43
2026-09-12T07:26:18.791478,9.29,9.29,13,38.5,42
2026-09-12T07:26:45.723655,9.29,9.29,13,38.5,41
2026-09-12T07:27:26.268449,9.29,9.29,13,38.5,40
2026-09-12T07:27:51.461589,9.29,9.29,13,38.5,39
2026-09-12T07:29:01.372841,9.29,9.29,13,38.5,38
2026-09-12T07:29:26.693830,9.29,9.29,13,38.5,37
2026-09-12T07:30:11.802104,9.29,9.29,13,38.5,36
2026-09-12T07:30:38.375728,9.29,9.29,13,38.5,35
2026-09-12T07:31:19.778406,9.29,9.29,13,38.5,34
2026-09-12T07:31:45.408525,9.29,9.29,13,38.5,33
2026-09-12T07:32:26.718549,9.29,9.29,13,38.5,32
2026-09-12T07:32:51.508359,9.29,9.29,13,38.5,31
2026-09-12T07:33:30.857083,9.29,9.29,13,38.5,30
2026-09-12T07:33:55.398691,9.29,9.29,13,38.5,29
2026-09-12T07:34:20.189376,9.29,9.29,13,38.5,28
2026-09-12T07:34:59.726513,9.29,9.29,13,38.5,27
2026-09-12T07:35:23.894498,9.29,9.29,13,38.5,26
2026-09-12T07:35:52.378969,9.29,9.29,13,38.5,25
2026-09-12T07:36:28.283935,9.29,9.29,13,38.5,24
2026-09-12T07:36:56.867131,9.29,9.29,13,38.5,23
2026-09-12T07:37:37.558800,9.29,9.29,13,38.5,22
2026-09-12T07:38:06.281464,9.29,9.29,13,38.5,21
2026-09-12T07:38:42.844163,9.29,9.29,13,38.5,20
2026-09-12T07:39:10.804234,9.29,9.29,13,38.5,19
2026-09-12T07:39:48.203500,9.29,9.29,13,38.5,18
2026-09-12T07:40:16.546129,9.29,9.29,13,38.5,17
2026-09-12T07:40:56.084502,9.29,9.29,13,38.5,16
2026-09-12T07:41:24.742134,9.29,9.29,13,38.5,15
2026-09-12T07:42:01.819111,9.29,9.29,13,38.5,14
2026-09-12T07:42:30.082290,9.29,9.29,13,38.5,13
2026-09-12T07:43:06.149548,9.29,9.29,13,38.5,12
2026-09-12T07:43:34.798358,9.29,9.29,13,38.5,11
2026-09-12T07:44:11.316886,9.29,9.29,13,38.5,10
2026-09-12T07:44:39.301627,9.29,9.29,13,38.5,9
2026-09-12T07:45:13.119582,9.29,9.29,13,38.5,8
2026-09-12T07:45:40.128420,9.29,9.29,13,38.5,7
2026-09-12T07:46:20.723802,9.29,9.29,13,38.5,6
2026-09-12T07:46:47.116196,9.29,9.29,13,38.5,5
2026-09-12T07:47:26.210290,9.29,9.29,13,38.5,4
2026-09-12T07:47:52.635438,9.29,9.29,13,38.5,3
2026-09-12T07:48:32.157057,9.29,9.29,13,38.5,2
2026-09-12T07:48:58.786198,9.29,9.29,13,38.5,1
2026-09-12T07:49:46.059166,9.29,9.29,13,38.5,0
2026-09-12T07:50:15.604495,9.29,9.29,13,38.5,0
2026-09-12T07:51:00.480632,9.29,9.29,13,38.5,0
2026-09-12T07:51:31.393023,9.29,9.29,13,38.5,0
2026-09-12T07:52:14.797023,9.29,9.29,13,38.5,0
2026-09-12T07:52:47.691307,9.29,9.29,13,38.5,0
2026-09-12T07:53:38.912394,9.29,9.29,13,38.5,0
2026-09-12T07:54:09.052563,9.29,9.29,13,38.5,0
2026-09-12T07:54:53.005774,9.29,9.29,13,38.5,0
2026-09-12T07:55:22.739196,9.29,9.29,13,38.5,0
2026-09-12T07:56:06.052627,9.29,9.29,13,38.5,0
2026-09-12T07:56:35.829302,9.29,9.29,13,38.5,0
2026-09-12T07:57:20.138817,9.29,9.29,13,38.5,0
2026-09-12T07:57:49.697470,9.29,9.29,13,38.5,0
2026-09-12T07:58:32.196369,9.29,9.29,13,38.5,0
2026-09-12T07:59:02.646521,9.29,9.29,13,38.5,0
2026-09-12T07:59:45.537883,9.29,9.29,13,38.5,0
2026-09-12T08:00:14.615804,9.29,9.29,13,38.5,0
2026-09-12T08:00:58.530927,9.29,9.29,13,38.5,0
2026-09-12T08:01:28.685668,9.29,9.29,13,38.5,0
2026-09-12T08:02:13.314694,9.29,9.29,13,38.5,0
2026-09-12T08:02:43.113075,9.29,9.29,13,38.5,0
2026-09-12T08:03:52.301921,9.29,9.29,13,38.5,0
2026-09-12T08:04:18.165079,9.29,9.29,13,38.5,0
2026-09-12T08:05:01.276131,9.29,9.29,13,38.5,0
2026-09-12T08:05:37.060386,9.29,9.29,13,38.5,0
2026-09-12T08:06:20.884416,9.29,9.34,13,38.5,0
2026-09-12T08:06:45.949528,9.29,9.29,13,38.5,0
2026-09-12T08:07:30.248309,9.29,9.24,13,38.5,0
2026-09-12T08:07:56.226694,9.29,8.55,13,38.5,0
2026-09-12T08:08:39.497486,9.29,8.39,13,38.5,0
2026-09-12T08:09:05.367563,9.29,8.34,13,38.5,0
2026-09-12T08:09:50.213616,9.29,8.50,13,38.5,0
2026-09-12T08:10:15.455868,9.29,8.55,13,38.5,0
2026-09-12T08:10:58.120078,9.29,8.55,13,38.5,0
2026-09-12T08:11:24.172353,9.29,8.39,13,38.5,0
2026-09-12T08:12:38.550673,10.37,10.37,14,42.9,0
2026-09-12T08:13:23.843992,10.37,10.49,14,42.9,0
2026-09-12T08:13:49.222194,10.37,10.47,14,42.9,0
2026-09-12T08:14:36.437137,10.37,10.50,14,42.9,0
2026-09-12T08:15:01.987697,10.37,10.48,14,42.9,0
2026-09-12T08:15:48.448419,10.37,10.54,14,42.9,0
2026-09-12T08:16:14.430237,10.37,10.54,14,42.9,0
2026-09-12T08:17:17.966265,9.70,9.28,15,40.0,0
2026-09-12T08:17:46.156406,9.70,9.17,15,40.0,0
2026-09-12T08:18:30.091704,9.70,9.42,15,40.0,0
2026-09-12T08:18:55.748367,9.70,10.10,15,40.0,0
2026-09-12T08:19:42.341552,9.70,10.05,15,40.0,0
2026-09-12T08:20:06.851104,9.70,9.63,15,40.0,0
2026-09-12T08:20:52.319214,9.70,9.61,15,40.0,0
2026-09-12T08:21:17.884177,9.70,9.58,15,40.0,0
2026-09-12T08:22:01.783587,9.70,9.50,15,40.0,0
2026-09-12T08:22:26.766271,9.70,9.44,15,40.0,0
2026-09-12T08:23:10.617112,9.70,9.25,15,40.0,0
2026-09-12T08:23:35.882321,9.70,9.20,15,40.0,0
2026-09-12T08:24:21.718801,9.70,9.28,15,40.0,0
2026-09-12T08:24:51.634359,9.70,8.95,15,40.0,0
2026-09-12T08:25:53.129113,9.70,9.03,15,40.0,0
2026-09-12T08:26:18.728062,9.70,9.06,15,40.0,0
2026-09-12T08:28:33.902943,9.04,8.59,16,37.5,0
2026-09-12T08:30:04.013360,9.04,8.29,16,37.5,0
2026-09-12T08:30:30.014349,9.04,8.22,16,37.5,0
2026-09-12T08:31:13.519653,9.04,8.35,16,37.5,0
2026-09-12T08:31:39.469714,9.04,8.32,16,37.5,0
2026-09-12T08:32:23.492193,9.04,8.21,16,37.5,0
2026-09-12T08:32:47.954673,9.04,8.05,16,37.5,0
2026-09-12T08:33:30.049814,9.04,8.20,16,37.5,0
2026-09-12T08:33:55.007589,9.04,8.18,16,37.5,0
2026-09-12T08:34:50.201174,9.73,9.49,17,41.2,0
2026-09-12T08:35:24.542050,9.73,9.47,17,41.2,0
2026-09-12T08:36:07.326570,9.73,9.45,17,41.2,0
2026-09-12T08:36:32.229017,9.73,9.42,17,41.2,0
2026-09-12T08:37:15.245524,9.73,9.42,17,41.2,0
2026-09-12T08:37:40.258378,9.73,9.45,17,41.2,0
2026-09-12T08:38:23.357293,9.73,9.45,17,41.2,0
2026-09-12T08:38:48.931150,9.73,9.69,17,41.2,0
2026-09-12T08:39:32.482002,9.73,9.69,17,41.2,0
2026-09-12T08:39:57.657461,9.73,9.77,17,41.2,0
2026-09-12T08:40:40.613877,9.73,9.91,17,41.2,0
2026-09-12T08:41:06.003988,9.73,9.79,17,41.2,0
2026-09-12T08:41:49.057364,9.73,9.73,17,41.2,0
2026-09-12T08:42:15.016527,9.73,9.71,17,41.2,0
2026-09-12T08:43:22.145420,9.73,9.64,17,41.2,0
2026-09-12T08:43:49.026165,9.73,9.64,17,41.2,0
2026-09-12T08:44:31.470275,9.73,9.79,17,41.2,0
2026-09-12T08:44:56.786026,9.73,9.80,17,41.2,0
2026-09-12T08:46:25.916808,9.74,9.68,18,44.4,0
2026-09-12T08:47:10.184278,9.74,9.74,18,44.4,0
2026-09-12T08:47:34.925852,9.74,9.80,18,44.4,0
2026-09-12T08:48:16.954307,9.74,9.74,18,44.4,0
2026-09-12T08:48:41.951852,9.74,9.74,18,44.4,0
2026-09-12T08:49:24.548565,9.74,9.85,18,44.4,0
2026-09-12T08:49:49.751005,9.74,9.85,18,44.4,0
2026-09-12T08:50:32.441651,9.74,9.91,18,44.4,0
2026-09-12T08:50:57.865531,9.74,9.91,18,44.4,0
2026-09-12T08:51:41.528801,9.74,9.91,18,44.4,0
2026-09-12T08:52:07.155014,9.74,9.97,18,44.4,0
2026-09-12T08:53:02.219462,9.47,9.47,19,42.1,0
2026-09-12T08:53:27.158765,9.47,9.47,19,42.1,0
2026-09-12T08:54:09.834667,9.47,9.47,19,42.1,0
2026-09-12T08:54:34.866260,9.47,9.47,19,42.1,0
2026-09-12T08:55:17.140280,9.47,9.47,19,42.1,0
2026-09-12T08:55:48.476999,9.47,9.47,19,42.1,0
2026-09-12T08:57:01.460509,9.47,9.47,19,42.1,0
2026-09-12T08:57:30.876816,9.47,9.47,19,42.1,0
2026-09-12T08:58:13.249989,9.47,9.47,19,42.1,0
2026-09-12T08:58:43.159462,9.47,9.47,19,42.1,0
2026-09-12T08:59:27.280856,9.47,9.47,19,42.1,0
2026-09-12T08:59:57.269923,9.47,9.47,19,42.1,0
2026-09-12T09:00:40.928357,9.47,9.47,19,42.1,0
2026-09-12T09:01:11.744144,9.47,9.47,19,42.1,0
2026-09-12T09:01:55.580600,9.47,9.47,19,42.1,0
2026-09-12T09:02:25.629682,9.47,9.47,19,42.1,0
2026-09-12T09:03:10.919701,9.47,9.47,19,42.1,0
2026-09-12T09:03:40.896636,9.47,9.47,19,42.1,0
2026-09-12T09:04:24.882094,9.47,9.47,19,42.1,0
2026-09-12T09:04:54.682904,9.47,9.47,19,42.1,0
2026-09-12T09:05:38.974745,9.47,9.47,19,42.1,0
2026-09-12T09:06:09.451380,9.47,9.47,19,42.1,0
2026-09-12T09:06:53.135917,9.47,9.47,19,42.1,0
2026-09-12T09:07:22.287580,9.47,9.47,19,42.1,0
2026-09-12T09:08:07.475635,9.47,9.47,19,42.1,0
2026-09-12T09:08:37.686468,9.47,9.47,19,42.1,0
2026-09-12T09:09:21.311498,9.47,9.47,19,42.1,0
2026-09-12T09:09:51.606485,9.47,9.47,19,42.1,0
2026-09-12T09:10:34.760438,9.47,9.47,19,42.1,0
2026-09-12T09:11:05.355177,9.47,9.47,19,42.1,0
2026-09-12T09:11:50.016365,9.47,9.47,19,42.1,0
2026-09-12T09:12:20.689458,9.47,9.47,19,42.1,0
2026-09-12T09:13:05.089432,9.47,9.47,19,42.1,0
2026-09-12T09:13:35.537855,9.47,9.47,19,42.1,0
2026-09-12T09:14:19.044628,9.47,9.47,19,42.1,0
2026-09-12T09:14:49.898523,9.47,9.47,19,42.1,0
2026-09-12T09:15:33.397640,9.47,9.47,19,42.1,0
2026-09-12T09:16:03.250503,9.47,9.47,19,42.1,0
2026-09-12T09:16:46.849486,9.47,9.47,19,42.1,0
2026-09-12T09:17:16.854950,9.47,9.47,19,42.1,0
2026-09-12T09:18:00.431735,9.47,9.47,19,42.1,0
2026-09-12T09:18:31.693973,9.47,9.47,19,42.1,0
2026-09-12T09:19:19.625899,9.47,9.47,19,42.1,0
2026-09-12T09:19:49.552476,9.47,9.47,19,42.1,0
2026-09-12T09:20:33.014269,9.47,9.47,19,42.1,0
2026-09-12T09:21:40.245406,9.47,9.47,19,42.1,0
2026-09-12T09:22:05.232536,9.47,9.47,19,42.1,0
2026-09-12T09:22:48.437025,9.47,9.47,19,42.1,0
2026-09-12T09:23:13.921753,9.47,9.47,19,42.1,0
2026-09-12T09:23:55.631854,9.47,9.47,19,42.1,0
2026-09-12T09:24:20.909404,9.47,9.47,19,42.1,0
2026-09-12T09:25:04.653901,9.47,9.47,19,42.1,0
2026-09-12T09:25:30.500736,9.47,9.47,19,42.1,0
2026-09-12T09:26:14.614580,9.47,9.47,19,42.1,0
2026-09-12T09:26:40.254810,9.47,9.47,19,42.1,0
2026-09-12T09:27:24.023412,9.47,9.47,19,42.1,0
2026-09-12T09:27:49.212631,9.47,9.47,19,42.1,0
2026-09-12T09:28:32.422902,9.47,9.47,19,42.1,0
2026-09-12T09:28:58.598740,9.47,9.47,19,42.1,0
2026-09-12T09:29:43.968809,9.47,9.47,19,42.1,0
2026-09-12T09:30:13.779732,9.47,9.47,19,42.1,0
2026-09-12T09:30:58.042104,9.47,9.47,19,42.1,0
2026-09-12T09:31:23.505064,9.47,9.47,19,42.1,0
2026-09-12T09:32:07.607082,9.47,9.47,19,42.1,0
2026-09-12T09:32:37.524130,9.47,9.47,19,42.1,0
2026-09-12T09:33:31.475691,9.47,9.47,19,42.1,0
2026-09-12T09:33:57.204609,9.47,9.47,19,42.1,0
2026-09-12T09:34:40.401422,9.47,9.47,19,42.1,0
2026-09-12T09:35:06.040229,9.47,9.47,19,42.1,0
2026-09-12T09:35:50.523854,9.47,9.47,19,42.1,0
2026-09-12T09:36:16.268986,9.47,9.47,19,42.1,0
2026-09-12T09:37:00.672671,9.47,9.47,19,42.1,0
2026-09-12T09:37:26.269392,9.47,9.47,19,42.1,0
2026-09-12T09:38:10.840279,9.47,9.47,19,42.1,0
2026-09-12T09:38:36.073720,9.47,9.47,19,42.1,0
2026-09-12T09:39:19.108238,9.47,9.47,19,42.1,0
2026-09-12T09:39:44.316434,9.47,9.47,19,42.1,0
2026-09-12T09:40:27.702624,9.47,9.47,19,42.1,0
2026-09-12T09:40:53.345808,9.47,9.47,19,42.1,0
2026-09-12T09:41:36.093809,9.47,9.47,19,42.1,0
2026-09-12T09:42:01.460171,9.47,9.47,19,42.1,0
2026-09-12T09:42:44.279912,9.47,9.47,19,42.1,0
2026-09-12T09:43:08.913756,9.47,9.47,19,42.1,0
2026-09-12T09:43:52.799695,9.47,9.47,19,42.1,0
2026-09-12T09:44:18.096632,9.47,9.47,19,42.1,0
2026-09-12T09:45:08.325578,9.47,9.47,19,42.1,0
2026-09-12T09:45:36.572641,9.47,9.53,19,42.1,0
2026-09-12T09:46:20.505539,9.47,9.69,19,42.1,0
2026-09-12T09:46:45.630198,9.47,9.58,19,42.1,0
2026-09-12T09:47:29.777637,9.47,9.47,19,42.1,0
2026-09-12T09:47:54.881081,9.47,9.47,19,42.1,0
2026-09-12T09:48:38.718799,9.47,9.42,19,42.1,0
2026-09-12T09:49:04.206253,9.47,9.36,19,42.1,0
2026-09-12T09:49:49.443664,9.47,9.42,19,42.1,0
2026-09-12T09:50:14.776301,9.47,9.47,19,42.1,0
2026-09-12T09:50:58.111547,9.47,9.53,19,42.1,0
2026-09-12T09:51:23.004722,9.47,9.47,19,42.1,0
2026-09-12T09:52:06.567163,9.47,9.31,19,42.1,0
2026-09-12T09:52:31.739942,9.47,9.31,19,42.1,0
2026-09-12T09:53:14.705876,9.47,9.31,19,42.1,0
2026-09-12T09:53:40.246488,9.47,9.31,19,42.1,0
2026-09-12T09:54:26.536203,9.47,9.36,19,42.1,0
2026-09-12T09:54:51.676201,9.47,9.31,19,42.1,0
2026-09-12T09:55:37.246570,9.47,9.20,19,42.1,0
2026-09-12T09:56:02.363139,9.47,9.20,19,42.1,0
2026-09-12T09:57:43.993507,9.47,9.25,19,42.1,0
2026-09-12T09:58:09.312933,9.47,9.36,19,42.1,0
2026-09-12T09:58:52.367148,9.47,9.36,19,42.1,0
2026-09-12T09:59:17.376592,9.47,9.36,19,42.1,0
2026-09-12T09:59:59.754336,9.47,9.74,19,42.1,0
2026-09-12T10:00:24.988504,9.47,9.80,19,42.1,0
2026-09-12T10:01:08.297437,9.47,9.63,19,42.1,0
2026-09-12T10:01:33.242576,9.47,9.58,19,42.1,0
2026-09-12T10:02:27.496308,9.60,9.60,20,45.0,0
2026-09-12T10:02:52.981546,9.60,9.60,20,45.0,0
2026-09-12T10:03:36.495788,9.60,9.60,20,45.0,0
2026-09-12T10:04:01.758902,9.60,9.60,20,45.0,0
2026-09-12T10:04:44.113505,9.60,9.60,20,45.0,0
2026-09-12T10:05:18.521655,9.60,9.60,20,45.0,0
2026-09-12T10:06:01.729639,9.60,9.54,20,45.0,0
2026-09-12T10:06:26.852893,9.60,9.49,20,45.0,0
2026-09-12T10:07:08.316577,9.60,9.49,20,45.0,0
2026-09-12T10:07:33.338847,9.60,9.49,20,45.0,0
2026-09-12T10:08:15.701454,9.60,9.38,20,45.0,0
2026-09-12T10:08:40.780983,9.60,9.32,20,45.0,0
2026-09-12T10:09:24.255263,9.60,9.38,20,45.0,0
2026-09-12T10:09:49.381884,9.60,9.38,20,45.0,0
2026-09-12T10:10:32.604464,9.60,9.43,20,45.0,0
2026-09-12T10:10:58.225798,9.60,9.49,20,45.0,0
2026-09-12T10:11:42.162180,9.60,9.49,20,45.0,0
2026-09-12T10:12:14.208018,9.60,9.49,20,45.0,0
2026-09-12T10:13:02.839797,9.60,9.60,20,45.0,0
2026-09-12T10:13:33.527110,9.60,9.60,20,45.0,0
2026-09-12T10:14:16.754617,9.60,9.65,20,45.0,0
2026-09-12T10:14:43.328072,9.60,9.54,20,45.0,0
2026-09-12T10:15:26.953659,9.60,9.38,20,45.0,0
2026-09-12T10:15:52.160834,9.60,9.10,20,45.0,0
2026-09-12T10:16:36.079631,9.60,9.21,20,45.0,0
2026-09-12T10:17:02.238124,9.60,9.27,20,45.0,0
2026-09-12T10:17:46.831486,9.60,9.27,20,45.0,0
2026-09-12T10:18:13.036662,9.60,9.27,20,45.0,0
2026-09-12T10:19:01.635127,9.60,9.27,20,45.0,0
2026-09-12T10:19:27.026791,9.60,9.27,20,45.0,0
2026-09-12T10:20:09.755662,9.60,9.32,20,45.0,0
2026-09-12T10:20:36.137463,9.60,9.32,20,45.0,0
2026-09-12T10:21:20.581934,9.60,9.27,20,45.0,0
2026-09-12T10:21:46.694351,9.60,9.27,20,45.0,0
2026-09-12T10:22:41.536366,9.17,9.17,21,42.9,0
2026-09-12T10:23:06.799746,9.17,9.17,21,42.9,0
2026-09-12T10:23:50.745059,9.17,9.17,21,42.9,0
2026-09-12T10:24:16.675698,9.17,9.17,21,42.9,0
2026-09-12T10:25:00.401602,9.17,9.17,21,42.9,0
2026-09-12T10:25:26.361599,9.17,9.17,21,42.9,0
2026-09-12T10:26:11.283243,9.17,9.17,21,42.9,0
2026-09-12T10:26:36.980204,9.17,9.17,21,42.9,0
2026-09-12T10:27:20.985351,9.17,9.17,21,42.9,0
2026-09-12T10:27:45.996591,9.17,9.17,21,42.9,0
2026-09-12T10:28:29.081619,9.17,9.17,21,42.9,0
2026-09-12T10:28:58.515727,9.17,9.17,21,42.9,0
2026-09-12T10:29:42.333558,9.17,9.17,21,42.9,0
2026-09-12T10:30:07.648881,9.17,9.17,21,42.9,0
2026-09-12T10:30:50.313902,9.17,9.17,21,42.9,0
2026-09-12T10:31:16.637097,9.17,9.17,21,42.9,0
2026-09-12T10:32:00.527808,9.17,9.17,21,42.9,0
2026-09-12T10:32:25.851329,9.17,9.17,21,42.9,0
2026-09-12T10:33:35.053805,9.17,9.17,21,42.9,0
2026-09-12T10:34:01.282635,9.17,9.17,21,42.9,0
2026-09-12T10:34:45.848384,9.17,9.17,21,42.9,0
2026-09-12T10:35:15.125069,9.17,9.17,21,42.9,0
2026-09-12T10:35:59.583137,9.17,9.17,21,42.9,0
2026-09-12T10:36:25.170811,9.17,9.17,21,42.9,0
2026-09-12T10:37:08.972211,9.17,9.17,21,42.9,0
2026-09-12T10:37:34.332638,9.17,9.17,21,42.9,0
2026-09-12T10:38:18.542205,9.17,9.17,21,42.9,0
2026-09-12T10:38:57.781257,9.17,9.17,21,42.9,0
2026-09-12T10:39:42.161629,9.17,9.23,21,42.9,0
2026-09-12T10:40:08.496955,9.17,9.17,21,42.9,0
